IndID,polycode,value,label
Crime_dep,E01025365,8,"LSOA: E01025365<br/>Rank: 24,766 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025366,4,"LSOA: E01025366<br/>Rank: 10,513 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025367,7,"LSOA: E01025367<br/>Rank: 21,354 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025368,1,"LSOA: E01025368<br/>Rank: 2,366 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025369,1,LSOA: E01025369<br/>Rank: 829 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Crime_dep,E01025370,4,"LSOA: E01025370<br/>Rank: 10,317 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025371,5,"LSOA: E01025371<br/>Rank: 14,691 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025373,3,"LSOA: E01025373<br/>Rank: 6,638 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025374,5,"LSOA: E01025374<br/>Rank: 13,175 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025375,5,"LSOA: E01025375<br/>Rank: 16,258 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025376,5,"LSOA: E01025376<br/>Rank: 13,242 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025377,9,"LSOA: E01025377<br/>Rank: 27,187 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025378,8,"LSOA: E01025378<br/>Rank: 25,055 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025379,8,"LSOA: E01025379<br/>Rank: 26,251 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025380,9,"LSOA: E01025380<br/>Rank: 28,576 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025381,2,"LSOA: E01025381<br/>Rank: 5,659 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025382,1,"LSOA: E01025382<br/>Rank: 2,522 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025383,7,"LSOA: E01025383<br/>Rank: 20,744 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025384,4,"LSOA: E01025384<br/>Rank: 11,601 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025385,5,"LSOA: E01025385<br/>Rank: 14,236 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025387,5,"LSOA: E01025387<br/>Rank: 14,241 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025388,3,"LSOA: E01025388<br/>Rank: 8,178 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025389,3,"LSOA: E01025389<br/>Rank: 6,832 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025390,2,"LSOA: E01025390<br/>Rank: 5,937 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025391,7,"LSOA: E01025391<br/>Rank: 21,323 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025392,6,"LSOA: E01025392<br/>Rank: 17,084 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025393,7,"LSOA: E01025393<br/>Rank: 21,140 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025394,6,"LSOA: E01025394<br/>Rank: 19,090 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025395,3,"LSOA: E01025395<br/>Rank: 9,485 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025396,2,"LSOA: E01025396<br/>Rank: 3,440 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025397,4,"LSOA: E01025397<br/>Rank: 10,849 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01025398,3,"LSOA: E01025398<br/>Rank: 8,756 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01032485,7,"LSOA: E01032485<br/>Rank: 21,302 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01032486,9,"LSOA: E01032486<br/>Rank: 29,132 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01033231,3,"LSOA: E01033231<br/>Rank: 6,987 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Crime_dep,E01033281,4,"LSOA: E01033281<br/>Rank: 10,552 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012571,1,"LSOA: E01012571<br/>Rank: 2,534 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012572,1,"LSOA: E01012572<br/>Rank: 1,847 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012573,2,"LSOA: E01012573<br/>Rank: 4,461 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012574,2,"LSOA: E01012574<br/>Rank: 4,099 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012575,1,"LSOA: E01012575<br/>Rank: 2,540 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012576,1,"LSOA: E01012576<br/>Rank: 2,008 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012577,1,"LSOA: E01012577<br/>Rank: 2,067 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012578,1,"LSOA: E01012578<br/>Rank: 3,183 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012579,1,"LSOA: E01012579<br/>Rank: 2,963 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012580,2,"LSOA: E01012580<br/>Rank: 3,556 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012581,9,"LSOA: E01012581<br/>Rank: 26,461 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012582,8,"LSOA: E01012582<br/>Rank: 25,153 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012583,9,"LSOA: E01012583<br/>Rank: 26,703 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012584,9,"LSOA: E01012584<br/>Rank: 27,631 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012585,3,"LSOA: E01012585<br/>Rank: 9,284 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012586,2,"LSOA: E01012586<br/>Rank: 4,190 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012587,5,"LSOA: E01012587<br/>Rank: 14,065 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012588,3,"LSOA: E01012588<br/>Rank: 9,286 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012589,2,"LSOA: E01012589<br/>Rank: 4,919 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012590,3,"LSOA: E01012590<br/>Rank: 7,575 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012591,3,"LSOA: E01012591<br/>Rank: 7,635 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012592,7,"LSOA: E01012592<br/>Rank: 20,659 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012593,5,"LSOA: E01012593<br/>Rank: 13,487 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012594,2,"LSOA: E01012594<br/>Rank: 3,324 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012595,2,"LSOA: E01012595<br/>Rank: 5,150 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012596,2,"LSOA: E01012596<br/>Rank: 6,209 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012597,7,"LSOA: E01012597<br/>Rank: 22,367 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012598,9,"LSOA: E01012598<br/>Rank: 27,780 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012599,5,"LSOA: E01012599<br/>Rank: 15,078 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012600,2,"LSOA: E01012600<br/>Rank: 3,390 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012601,1,LSOA: E01012601<br/>Rank: 291 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012602,6,"LSOA: E01012602<br/>Rank: 18,663 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012603,1,"LSOA: E01012603<br/>Rank: 3,083 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012604,5,"LSOA: E01012604<br/>Rank: 15,149 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012605,1,"LSOA: E01012605<br/>Rank: 2,810 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012606,2,"LSOA: E01012606<br/>Rank: 6,561 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012607,3,"LSOA: E01012607<br/>Rank: 8,034 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012608,2,"LSOA: E01012608<br/>Rank: 4,456 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012609,8,"LSOA: E01012609<br/>Rank: 24,799 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012610,7,"LSOA: E01012610<br/>Rank: 22,220 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012611,9,"LSOA: E01012611<br/>Rank: 26,632 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012612,7,"LSOA: E01012612<br/>Rank: 21,032 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012613,9,"LSOA: E01012613<br/>Rank: 28,072 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012614,6,"LSOA: E01012614<br/>Rank: 18,522 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012615,4,"LSOA: E01012615<br/>Rank: 10,973 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012616,5,"LSOA: E01012616<br/>Rank: 13,848 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012617,3,"LSOA: E01012617<br/>Rank: 6,715 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012618,6,"LSOA: E01012618<br/>Rank: 19,633 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012619,1,"LSOA: E01012619<br/>Rank: 1,242 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012620,5,"LSOA: E01012620<br/>Rank: 13,343 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012621,2,"LSOA: E01012621<br/>Rank: 6,001 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012622,1,LSOA: E01012622<br/>Rank: 162 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012623,3,"LSOA: E01012623<br/>Rank: 6,740 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012624,2,"LSOA: E01012624<br/>Rank: 4,219 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012625,2,"LSOA: E01012625<br/>Rank: 5,469 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012628,9,"LSOA: E01012628<br/>Rank: 26,849 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012629,4,"LSOA: E01012629<br/>Rank: 11,758 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012630,1,"LSOA: E01012630<br/>Rank: 2,237 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012631,1,"LSOA: E01012631<br/>Rank: 2,525 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012632,5,"LSOA: E01012632<br/>Rank: 13,184 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012633,6,"LSOA: E01012633<br/>Rank: 16,856 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012634,7,"LSOA: E01012634<br/>Rank: 20,098 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012635,7,"LSOA: E01012635<br/>Rank: 20,228 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012636,8,"LSOA: E01012636<br/>Rank: 23,664 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012637,1,LSOA: E01012637<br/>Rank: 402 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012638,1,"LSOA: E01012638<br/>Rank: 2,389 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012639,1,LSOA: E01012639<br/>Rank: 546 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012640,2,"LSOA: E01012640<br/>Rank: 4,048 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012641,1,LSOA: E01012641<br/>Rank: 861 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012642,2,"LSOA: E01012642<br/>Rank: 6,075 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012643,1,"LSOA: E01012643<br/>Rank: 3,078 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012644,2,"LSOA: E01012644<br/>Rank: 5,923 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012645,5,"LSOA: E01012645<br/>Rank: 13,378 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012646,1,"LSOA: E01012646<br/>Rank: 1,772 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012647,1,"LSOA: E01012647<br/>Rank: 2,374 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012648,2,"LSOA: E01012648<br/>Rank: 3,984 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012649,2,"LSOA: E01012649<br/>Rank: 4,054 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012650,1,LSOA: E01012650<br/>Rank: 497 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012651,4,"LSOA: E01012651<br/>Rank: 11,299 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012652,8,"LSOA: E01012652<br/>Rank: 26,196 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012653,3,"LSOA: E01012653<br/>Rank: 8,554 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012654,3,"LSOA: E01012654<br/>Rank: 7,134 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012655,1,LSOA: E01012655<br/>Rank: 891 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01012656,2,"LSOA: E01012656<br/>Rank: 4,558 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012657,1,"LSOA: E01012657<br/>Rank: 3,271 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012658,4,"LSOA: E01012658<br/>Rank: 10,169 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012659,8,"LSOA: E01012659<br/>Rank: 23,716 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012660,8,"LSOA: E01012660<br/>Rank: 24,224 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01012661,4,"LSOA: E01012661<br/>Rank: 10,459 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024855,1,"LSOA: E01024855<br/>Rank: 1,456 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024856,1,"LSOA: E01024856<br/>Rank: 2,382 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024857,2,"LSOA: E01024857<br/>Rank: 6,509 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024858,1,LSOA: E01024858<br/>Rank: 857 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Educ_dep,E01024859,4,"LSOA: E01024859<br/>Rank: 12,711 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024860,5,"LSOA: E01024860<br/>Rank: 15,670 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024861,7,"LSOA: E01024861<br/>Rank: 20,936 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024862,6,"LSOA: E01024862<br/>Rank: 16,741 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024863,2,"LSOA: E01024863<br/>Rank: 4,153 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024864,2,"LSOA: E01024864<br/>Rank: 5,245 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024865,2,"LSOA: E01024865<br/>Rank: 4,439 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024866,5,"LSOA: E01024866<br/>Rank: 15,062 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024867,9,"LSOA: E01024867<br/>Rank: 29,210 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024868,7,"LSOA: E01024868<br/>Rank: 21,495 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024869,8,"LSOA: E01024869<br/>Rank: 25,307 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024870,9,"LSOA: E01024870<br/>Rank: 26,613 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024871,6,"LSOA: E01024871<br/>Rank: 16,886 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024872,1,"LSOA: E01024872<br/>Rank: 1,158 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024873,4,"LSOA: E01024873<br/>Rank: 11,737 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024874,6,"LSOA: E01024874<br/>Rank: 19,414 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024875,1,"LSOA: E01024875<br/>Rank: 2,075 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024876,1,"LSOA: E01024876<br/>Rank: 2,813 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024877,1,"LSOA: E01024877<br/>Rank: 1,519 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024878,1,"LSOA: E01024878<br/>Rank: 1,066 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024879,4,"LSOA: E01024879<br/>Rank: 10,331 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024880,4,"LSOA: E01024880<br/>Rank: 10,876 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024881,2,"LSOA: E01024881<br/>Rank: 6,096 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024882,2,"LSOA: E01024882<br/>Rank: 4,789 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024883,2,"LSOA: E01024883<br/>Rank: 4,425 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024884,3,"LSOA: E01024884<br/>Rank: 9,509 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024885,3,"LSOA: E01024885<br/>Rank: 6,714 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024886,2,"LSOA: E01024886<br/>Rank: 5,732 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024887,2,"LSOA: E01024887<br/>Rank: 4,614 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024888,5,"LSOA: E01024888<br/>Rank: 15,679 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024889,6,"LSOA: E01024889<br/>Rank: 16,753 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024890,2,"LSOA: E01024890<br/>Rank: 3,357 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024891,4,"LSOA: E01024891<br/>Rank: 10,770 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024892,3,"LSOA: E01024892<br/>Rank: 8,770 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024893,2,"LSOA: E01024893<br/>Rank: 5,848 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024894,2,"LSOA: E01024894<br/>Rank: 6,412 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024895,2,"LSOA: E01024895<br/>Rank: 5,052 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024896,5,"LSOA: E01024896<br/>Rank: 15,807 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
Educ_dep,E01024897,5,"LSOA: E01024897<br/>Rank: 13,858 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)"
